customer_id,age,region,subscription_type,device_type,contract_type,payment_method,satisfaction_score,tenure_months,monthly_spend,sessions_per_week,avg_session_minutes,weekly_minutes,usage_score_proxy,support_tickets_90d,payment_delays_6m,last_login_days_ago,estimated_income,usage_variability,engagement_score,spend_per_session,promo_opt_in,auto_renew,churn
1126,35,North,Basic,Mobile,Annual,Bank Transfer,2,7,33.45,4.49,29.04,113.11,109.3,0,2,14.01,43981.71,7.7,57.33,7.46,No,1,1
1111,56,North,Standard,Desktop,Annual,Bank Transfer,3,31,62.89,6.85,23.17,160.99,118.64,0,2,5.87,42977.08,13.28,80.07,9.19,Yes,1,0
2651,25,North,Standard,Mobile,Monthly,Card,3,12,74.54,5.2,26.14,111.72,82.99,2,0,11.75,86938.39,5.95,58,14.32,Yes,0,1
1941,23,East,Standard,Desktop,Monthly,Card,5,19,50.75,5.3,28.21,169.42,150.85,3,1,28.16,53892.21,7.6,29.08,9.57,Yes,0,0
539,18,South,Basic,Mobile,Annual,Bank Transfer,5,10,32.96,8.68,28.04,238.94,188.24,0,2,4.84,41044.2,9.44,71.06,3.8,Yes,1,1
1049,27,East,Standard,Mobile,Quarterly,Digital Wallet,3,28,43.58,6.72,21.75,134.28,111.56,0,0,6.29,67292.02,18.41,73.76,6.48,No,0,0
2984,41,North,Premium,Tablet,Annual,Card,1,18,68.18,5.49,20.79,157.47,132.33,0,1,3.27,52565.74,6.29,65.11,12.41,Yes,1,0
2376,18,Central,Standard,Desktop,Quarterly,Card,2,29,63.7,10.24,36.57,382.4,252.71,0,1,0.17,57038.82,38.28,87.43,6.22,No,1,0
2210,33,Central,Standard,Mobile,Monthly,Card,1,5,48.21,6.68,26.95,176.5,137.15,1,0,4.59,63596.29,4.21,78.08,7.22,No,0,0
2339,51,Central,Standard,Mobile,Quarterly,Bank Transfer,3,27,58.55,3.32,23.08,71.91,54.62,3,2,4.27,49914.07,7.98,71.15,17.63,No,0,0
2163,54,East,Standard,Desktop,Monthly,Bank Transfer,4,2,55.73,2.7,29.93,75,68.75,2,0,15.34,57899.08,11.57,35.96,20.62,No,0,1
802,25,North,Standard,Desktop,Monthly,Card,4,20,55.78,7.99,27.49,230.74,192.68,2,0,1.77,39942.52,6.98,74.61,6.98,Yes,1,0
787,39,East,Basic,Desktop,Monthly,Card,5,34,38.11,6.98,32.73,232.9,145.02,0,0,5.77,76269.56,10.14,78.03,5.46,Yes,1,0
2695,55,East,Standard,Mobile,Annual,Card,5,30,54.68,4.39,22.95,117.11,136.17,2,0,29.99,23627.61,3.29,18.76,12.46,No,1,1
2041,49,West,Basic,Mobile,Monthly,Bank Transfer,3,10,17.41,1.42,18.54,10.9,0,1,2,3.57,55417.05,8.77,70.4,12.3,Yes,0,0
789,25,North,Basic,Mobile,Quarterly,Digital Wallet,4,33,26.11,2.04,33.76,65.47,41.52,0,0,9.7,40754.99,28.93,49.95,12.77,Yes,1,0
2184,26,West,Standard,Mobile,Annual,Bank Transfer,1,24,42.61,7.97,28.53,230.28,168.17,0,1,13.04,47174.54,5.29,,5.34,No,1,0
2469,46,North,Basic,Desktop,Quarterly,Bank Transfer,1,19,,5.16,28.77,160.5,136.42,4,1,12.71,59946.35,5.89,51.49,5.85,Yes,1,0
2014,38,Central,Basic,Mobile,Quarterly,Digital Wallet,5,25,29.94,3.19,13.55,53.57,56.71,0,0,1.85,,5.53,83.01,9.39,Yes,1,0
715,35,Central,Standard,Desktop,Monthly,Card,2,16,50.28,4.54,24.58,123.33,86.3,1,1,3.91,51639.82,4.97,60.82,11.06,Yes,1,1
804,43,Central,Basic,Mobile,Monthly,Digital Wallet,1,43,43.29,5.47,16.84,99.21,108.2,3,1,21.53,67423.39,15.95,42.74,7.92,No,1,1
2009,52,West,Premium,Desktop,Quarterly,Card,1,3,90.11,6.33,22.66,154.46,152.86,1,1,4.98,89847.36,22.18,84.14,14.22,No,1,1
2762,19,South,Basic,Desktop,Annual,Card,2,32,28.87,4.24,17.06,79.96,49.18,0,1,7.02,85975.39,7.43,,6.81,No,1,0
124,54,West,Basic,Mobile,Monthly,Bank Transfer,3,21,29.14,4.14,22.41,103.19,67.45,3,2,10.32,45524.01,11.45,,7.04,No,0,1
1809,38,South,Premium,Desktop,Monthly,Bank Transfer,4,33,76.11,5.17,29.55,158.56,112.72,2,0,4.69,57728.42,4.75,62.25,14.72,Yes,0,1
2287,46,East,Basic,Tablet,Annual,Bank Transfer,5,10,19.85,5.38,23.19,143.94,133.49,3,1,4.51,53800.97,13.96,75.73,3.69,No,1,0
2148,49,South,Basic,Mobile,Quarterly,Card,4,29,,1.33,23.73,40.46,49.59,1,0,4.72,37234.82,16.5,59.86,18.3,Yes,1,0
619,31,South,Standard,Mobile,Quarterly,Digital Wallet,1,5,48.34,4.34,,116.36,98.47,2,0,1.87,78393.52,7,,11.13,No,0,1
407,37,Central,Standard,Desktop,Quarterly,Digital Wallet,3,46,60.91,5.16,25.54,129.94,100.44,4,1,3.82,74334.65,11.72,48.07,11.79,Yes,0,0
1158,56,East,Basic,Mobile,Monthly,Card,4,6,26.45,4.85,24,103.81,86.65,2,0,7.19,36305,12.33,69.26,5.46,Yes,0,0
1069,55,Central,Basic,Mobile,Annual,Digital Wallet,4,52,24.09,4,22.59,91.72,67.99,2,1,11.93,62147.43,8.67,,6.02,Yes,1,0
1134,55,West,Standard,Desktop,Monthly,Bank Transfer,3,9,48.05,6.92,26.44,175.56,105.96,1,2,2,40126.15,7.96,92.62,6.95,No,1,0
2906,38,West,Basic,Mobile,Monthly,Bank Transfer,1,15,21.59,7.43,13.51,98.17,54.25,2,0,13.31,38294.42,6.7,53,2.9,No,0,0
498,34,Central,Standard,Mobile,Annual,Card,4,6,65.33,8.56,29.05,239.01,175.02,0,0,0.82,76282.61,4.13,96.77,7.63,Yes,1,0
1062,55,East,Basic,Mobile,Monthly,Card,4,3,25.26,5.1,,140.05,96.26,1,1,3.74,62287.71,12.99,72.88,4.95,No,1,0
326,47,North,Standard,Mobile,Monthly,Digital Wallet,3,41,59.18,0.2,26.97,21.14,16.76,3,0,7.55,43243.89,5.53,56.84,197.25,Yes,1,0
343,39,North,Premium,Tablet,Annual,Bank Transfer,1,11,97.93,2.27,18.03,23.98,29.17,0,0,28.54,40430.19,18.71,25.6,43.18,Yes,1,0
2357,40,Central,Basic,Mobile,Monthly,Card,5,2,36.28,7.24,20.71,145.89,113.74,1,2,1.34,68445.27,17.05,,5.01,Yes,1,1
2267,45,West,Basic,Mobile,Annual,Bank Transfer,2,3,28.18,5.39,10.44,57.13,52.07,2,1,11.33,76571.05,5.3,,5.23,Yes,1,0
783,60,South,Basic,Mobile,Monthly,Card,4,20,29.18,5.88,20.19,113.17,79.79,1,0,,18000,4.86,,4.96,No,1,0
2368,33,Central,Premium,Desktop,Monthly,Card,3,53,91.43,5.37,20.73,108.94,81.01,1,2,3.58,57074.19,15.91,76.68,17.01,No,0,0
300,42,Central,Premium,Tablet,Annual,Digital Wallet,4,39,97.14,2.18,17.65,55.41,70.77,1,0,3.93,64529.92,7.76,61.31,44.48,No,1,0
1462,29,West,Basic,Mobile,Monthly,Digital Wallet,3,50,32.28,7.41,32.95,258.95,171.78,1,0,3.45,44609.03,9.43,75.5,4.35,No,1,0
2374,57,Central,Premium,Mobile,Quarterly,Digital Wallet,2,19,102.58,5.1,26.08,114.47,116.97,2,1,2.14,110442.56,20.08,61.36,20.09,No,0,0
304,34,East,Basic,Mobile,Monthly,Bank Transfer,1,34,35.76,0.63,7.3,5,14.35,1,0,8.49,68691.38,10.13,,56.82,No,0,1
1238,45,Central,Basic,Desktop,Monthly,Digital Wallet,4,31,24.84,4.71,32.08,150.88,69.9,1,0,2.71,64222.05,20.03,70.92,5.28,No,1,0
2572,46,Central,Basic,Mobile,Quarterly,Card,4,39,29.59,5.98,19.32,119.24,73.73,2,0,4.2,41696.08,7.22,50.18,4.95,Yes,1,0
1657,43,South,Basic,Desktop,Quarterly,Card,3,14,33.71,4.16,16.84,64.41,48.13,1,1,9.48,66693.45,8.54,58.78,8.11,No,0,1
665,37,Central,Premium,Desktop,Annual,Bank Transfer,1,36,92.65,5.5,25.26,160.68,154.71,0,1,2.48,78194.78,9.97,73.79,16.84,No,1,0
1691,32,East,Premium,Desktop,Monthly,Bank Transfer,3,7,98.3,1.58,21.84,54.13,73.14,3,2,8.31,37582.43,16.41,49.77,62.04,Yes,1,1
221,35,West,Premium,Desktop,Quarterly,Card,3,15,99.11,4.55,24.2,132.12,143.5,3,0,8.97,53067.52,10.22,59.83,21.76,Yes,1,1
1627,18,East,Premium,Desktop,Monthly,Card,1,13,93.14,4.23,22.35,109.51,108.07,1,1,2.89,21209.55,13.14,71.66,22.02,Yes,1,1
1189,45,South,Basic,Tablet,Annual,Digital Wallet,2,8,33.1,8.08,22.28,173.33,108.92,3,0,9.95,43488.38,21.8,62.77,4.1,Yes,1,0
1456,37,West,Standard,Tablet,Quarterly,Card,2,41,55.12,2.9,21.49,64.79,28.09,3,0,4.6,39359.72,30.15,66.02,19.03,No,0,0
450,43,East,Premium,Tablet,Monthly,Card,3,5,82.68,3.86,23.52,91.2,105.91,2,2,2.33,40282.35,14.09,77.49,21.42,Yes,1,0
2003,43,East,Standard,Mobile,Quarterly,Card,3,12,,4.64,25.36,114.64,98.89,0,0,1.98,85370.06,7.32,82.74,11.83,No,1,0
2617,38,North,Basic,Mobile,Quarterly,Card,3,8,21.41,7.75,19.75,135.22,42.64,1,0,0.82,62603.43,6.29,71.97,2.76,No,1,0
85,24,South,Basic,Tablet,Monthly,Bank Transfer,3,17,35.75,4.49,20.55,98.95,88.31,1,1,1.26,53537.2,8.07,56.21,7.96,No,0,0
942,49,Central,Basic,Mobile,Annual,Bank Transfer,3,15,39.79,3.74,17.71,51.75,55.3,1,1,8.66,72120.31,5.7,58.39,10.63,No,1,0
962,40,West,Basic,Desktop,Monthly,Card,4,22,38.2,6.75,29.56,188.01,135.11,3,0,5.15,36067.16,6.14,,5.66,No,0,1
842,38,Central,Standard,Tablet,Monthly,Card,5,20,55.34,1.69,24.18,31.95,57.72,1,0,13.61,59461.11,7.18,36.56,32.8,Yes,0,1
1327,42,West,Basic,Mobile,Monthly,Bank Transfer,1,26,37.11,6.71,16.14,98.84,77.63,0,2,3.65,,16.06,,5.53,Yes,1,1
2379,39,East,Standard,Mobile,Quarterly,Card,3,24,53.3,3.05,22.94,82.61,76.23,1,0,9.16,57109.7,6.4,65.18,17.45,Yes,1,0
2431,20,East,Standard,Mobile,Annual,Digital Wallet,1,13,60.56,6.42,23.55,158.18,133.52,2,0,3,39648.09,11.75,82.4,9.43,Yes,1,0
1374,19,North,Basic,Mobile,Monthly,Card,2,2,38.03,3.23,14.38,53.48,53.89,1,0,11.97,48685.76,26.45,44.51,11.76,Yes,1,1
291,35,South,Standard,Mobile,Monthly,Card,4,3,64.82,4.59,41.13,195.45,159.93,1,0,14.16,58523.21,2.23,54.02,14.13,No,0,1
1868,46,West,Basic,Mobile,Quarterly,Digital Wallet,3,8,51.55,6.15,28.41,157.67,132.47,0,0,2.64,51302.27,8.57,77.43,8.38,No,1,0
1555,21,West,Basic,Desktop,Quarterly,Bank Transfer,1,13,36.44,4.45,22.48,85.76,90.98,0,0,8.2,21547.16,14.23,,8.19,Yes,1,0
605,30,Central,Basic,Mobile,Monthly,Card,1,11,13.62,5.74,22.76,134.22,82.86,2,1,15.66,47552.08,5.61,47.58,2.37,Yes,1,1
2033,46,West,Standard,Desktop,Annual,Digital Wallet,5,24,58.53,5.46,31.74,186.94,137.35,2,0,3.33,47240.82,5.73,57.26,10.72,No,1,0
917,55,East,Basic,Desktop,Monthly,Bank Transfer,3,12,28.43,5.64,,74.46,47.24,0,1,0.73,81078.2,3.94,81.78,5.04,Yes,1,0
2633,37,West,Basic,Mobile,Monthly,Card,4,29,44.01,4.22,17.06,70.45,88.48,4,3,24.57,69611.84,19.53,31.75,10.43,No,1,1
2338,48,South,Premium,Mobile,Monthly,Digital Wallet,4,18,81.24,5.84,30.08,176.89,142.99,1,0,1.26,62476.61,3.73,88.01,13.9,No,1,0
2099,18,South,Basic,Desktop,Quarterly,Card,3,17,45.52,2.02,19.76,40.24,48,3,0,4.55,,7.21,67.98,22.56,No,0,0
2438,41,Central,Premium,Desktop,Quarterly,Bank Transfer,4,23,88.1,7.24,22.5,170.16,147.6,0,1,18.44,68458.81,6.22,46.09,12.17,No,1,0
822,55,East,Basic,Mobile,Monthly,Card,4,3,31.64,8.88,25.33,243.16,169.38,1,2,2.04,68128.32,7.27,82.17,3.57,No,0,1
2470,38,Central,Basic,Desktop,Annual,Digital Wallet,1,38,43.34,5.49,26.25,131.7,113.24,,0,4.17,72173.79,4.48,65.28,7.9,No,1,0
1001,37,West,Basic,Tablet,Monthly,Card,5,17,25.05,5.3,15.73,85.15,44.82,1,0,3.2,,20.22,,4.73,No,0,1
1704,18,North,Standard,Mobile,Annual,Card,1,21,53.92,2.69,25.99,59.8,53.94,,1,6.03,48813.43,11.19,59.89,20.08,Yes,1,0
19,49,Central,Standard,Mobile,Quarterly,Bank Transfer,3,14,51.17,6.84,35.17,241.66,182.75,2,1,30.33,59865.69,25.68,37.38,7.48,No,1,1
1778,41,North,Basic,Desktop,Annual,Card,4,19,35.56,4.25,28.72,114.4,66.55,1,0,6.59,32747.44,2.52,65.45,8.37,No,1,0
1209,65,West,Standard,Tablet,Quarterly,Card,3,24,54.24,4.91,,124.63,111.04,1,2,8.25,51320.14,11.56,64.66,11.04,Yes,1,1
2561,42,North,Standard,Mobile,Monthly,Digital Wallet,3,30,43.27,4.24,20.87,88.03,67.69,5,1,18.55,51534.5,5.49,34.7,10.21,No,1,0
1937,38,West,Premium,Desktop,Annual,Card,3,28,87.71,2.23,21.9,57.9,55.94,3,0,5.02,57583.62,3.6,71.1,39.31,Yes,1,0
1719,45,West,Basic,Mobile,Quarterly,Card,3,15,13.81,6.44,27.67,184.11,132.94,0,1,3.57,54616.07,11.09,54.93,2.15,No,1,0
1428,49,Central,Standard,Desktop,Monthly,Digital Wallet,2,72,65.51,4.3,20.4,84.15,86.33,0,0,2.6,28899.22,9.37,73.32,15.25,Yes,0,1
2242,28,South,Basic,Mobile,Annual,Card,3,11,16.19,4.63,18.77,77.25,65.45,2,0,2.48,60543.02,13.17,64.97,3.5,No,1,0
2311,48,West,Standard,Mobile,Monthly,Card,4,22,46.84,6.18,20.47,138.33,99.57,2,0,2.34,51564.57,10.4,67.99,7.58,Yes,1,1
1358,32,South,Standard,Mobile,Monthly,Card,3,10,59.72,6.42,29.24,188.91,145.78,4,0,7.09,78949.66,34.23,,9.3,Yes,1,1
2058,18,Central,Standard,Mobile,Annual,Card,1,19,56.66,4.39,24.13,111.25,96.31,3,1,5.37,73337.91,16.09,68.61,12.9,No,1,0
361,36,East,Standard,Mobile,Annual,Bank Transfer,3,9,51.38,6.35,16.48,85.44,76.72,1,0,2.99,40627.77,25.56,72.92,8.09,Yes,1,0
2271,43,North,Standard,Mobile,Monthly,Card,4,15,41.38,8.38,32.54,266.55,190.58,2,0,16.55,23431.74,9.84,59.5,4.94,No,0,1
2085,50,North,Premium,Mobile,Quarterly,Card,4,22,101.95,3.9,32.04,137.38,147.09,2,1,1.91,64108.85,10.93,66.92,26.12,No,1,0
1565,27,North,Basic,Mobile,Monthly,Card,4,63,41.37,5.89,24.26,144.32,111.45,1,1,10.38,45242.58,4.43,55.46,7.03,Yes,1,1
345,57,South,Basic,Mobile,Annual,Card,3,4,41.37,5.51,26.85,139.92,94.92,1,0,1.41,61214.41,35.52,58.88,7.51,Yes,1,1
987,21,Central,Basic,Mobile,Quarterly,Bank Transfer,3,13,27.7,4.62,13.06,70.03,70.11,0,0,2.58,73788.76,14.85,68.6,6,Yes,1,1
1261,50,Central,Premium,Desktop,Monthly,Bank Transfer,4,44,105.86,4.18,24.45,112.45,112.25,1,1,1.88,22224.93,5.25,,25.34,Yes,1,0
1714,37,Central,Basic,Tablet,Annual,Card,1,17,25.41,8.04,27.22,231.91,183.12,3,2,12.5,71575.91,5.38,,3.16,Yes,1,0
1721,51,North,Standard,Desktop,Annual,Bank Transfer,4,17,54.71,6.94,20.25,135.25,109.28,1,1,20.79,35757.67,18.12,33.67,7.88,Yes,1,1
2647,58,Central,Basic,Desktop,Quarterly,Bank Transfer,4,32,24.75,3.32,28.63,92.05,43.66,2,0,3.27,86169.97,11.45,80.04,7.47,No,0,0
2887,44,North,Standard,Mobile,Monthly,Digital Wallet,3,17,57.48,7.23,33.32,243.99,188.11,2,0,13.06,23833.67,7.8,61.81,7.95,Yes,0,0
1576,23,Central,Basic,Mobile,Quarterly,Bank Transfer,5,19,31.7,7.47,,159.5,115.14,1,1,3.04,18000,3.62,56.64,4.25,No,0,0
86,44,North,Standard,Mobile,Annual,Card,4,15,51.41,6.37,23.25,136.77,108.85,0,0,4.06,56517.3,20.37,59.47,8.07,Yes,1,0
2064,43,Central,Basic,Desktop,Quarterly,Card,4,21,40.18,7.25,,262.46,176.98,1,0,8.71,72048.03,8.86,60.11,5.54,Yes,1,0
669,32,East,Basic,Desktop,Quarterly,Card,1,26,25.44,2.93,26.35,64.33,44.24,2,0,4.31,,22.86,61.76,8.67,Yes,0,1
1015,25,Central,Standard,Desktop,Quarterly,Bank Transfer,3,29,41.89,5.61,27.84,174.54,114.47,1,1,6.46,45000.92,19.59,75.95,7.47,No,0,0
129,30,Central,Premium,Mobile,Quarterly,Bank Transfer,2,26,85.51,8.65,21.39,192.91,150.06,0,0,3.3,50121.05,7.23,68.03,9.88,No,0,0
1874,24,East,Standard,Tablet,Monthly,Digital Wallet,1,20,53.89,7.07,25.2,192.84,154.2,2,1,7.71,97895.95,16.31,65.68,7.63,Yes,1,1
1147,44,North,Standard,Mobile,Quarterly,Card,4,13,75.7,3.74,18.58,53.92,57.46,1,0,34.8,21266.42,14.88,16.96,20.26,No,1,0
892,31,West,Standard,Mobile,Annual,Bank Transfer,4,12,65.59,4.16,14.25,42.21,29.3,0,1,10.42,42216.81,8.27,41.1,15.76,No,1,1
2472,33,East,Basic,Mobile,Quarterly,Card,5,26,35.1,3.22,22.53,63.93,71.87,2,0,5.76,29468.39,12.1,66.21,10.92,No,0,0
308,54,East,Basic,Mobile,Quarterly,Card,5,33,20.58,5.2,21.81,119.42,90.7,1,1,3.5,72617.45,10.84,74.03,3.96,Yes,0,0
384,23,Central,Standard,Mobile,Monthly,Card,5,26,55.23,5.99,,106.78,87.17,2,1,14.33,61921.53,12.78,49.27,9.21,No,1,1
1834,43,West,Premium,Mobile,Monthly,Card,3,20,94.81,5.06,24.14,115.78,99.06,1,2,1.85,112138.76,9.92,70.07,18.74,No,1,0
1128,37,North,Standard,Desktop,Monthly,Card,4,3,50.54,3.6,21.21,85.15,105.2,2,1,8.57,60354.4,3.53,60.51,14.04,Yes,1,0
427,48,West,Standard,Mobile,Monthly,Card,4,26,34.01,3.98,34.2,125.78,87.47,1,0,14.38,36921.98,14.27,43.05,8.55,No,1,1
495,34,Central,Standard,Mobile,Monthly,Digital Wallet,4,6,59.34,3.99,27.71,112.02,94.18,2,0,4.44,51313.31,16.7,65.15,14.87,No,0,0
1566,30,South,Standard,Tablet,Monthly,Digital Wallet,4,30,51.52,5.29,30.37,165.16,129.31,0,1,,76164.14,5.88,57.21,9.74,Yes,1,0
2792,37,West,Premium,Desktop,Monthly,Card,2,18,88.12,6.82,24.7,160.84,115.08,4,1,3.5,61370.86,23.84,85.59,12.92,No,1,1
2612,48,North,Standard,Desktop,Annual,Card,3,17,56,5.47,27.06,151.44,132.12,2,0,36.28,43427.28,13.08,7.56,10.23,Yes,1,1
1252,56,West,Basic,Mobile,Quarterly,Card,3,32,271.2780653,6.15,146.0043307,160.83,109.8,20,1,13.15,83030.77,13.01,61.23,6.49,Yes,0,0
1296,48,East,Basic,Desktop,Monthly,Card,2,23,13.32,5.04,24.35,127.14,63.98,2,0,8.06,32825.5,1.97,61.21,2.64,Yes,1,0
276,43,Central,Premium,Mobile,Monthly,Card,4,4,,2.95,25.45,78.74,100.82,2,0,3.2,50454.5,9.5,66.46,34.87,Yes,0,1
490,46,West,Standard,Desktop,Monthly,Card,3,53,,5.19,26.96,139.91,105.91,3,1,15.29,45466.16,17.54,53.99,12.39,No,1,1
1958,24,East,Premium,Mobile,Quarterly,Bank Transfer,4,20,87.87,3.27,15.83,46.4,62.12,2,1,10.16,82988.8,12.85,48.87,26.85,No,0,0
691,42,South,Standard,Mobile,Quarterly,Digital Wallet,1,2,63.92,5.81,15.65,84.7,62.16,2,0,6.39,49909.63,18.54,62.82,11,No,1,0
2052,23,East,Standard,Desktop,Monthly,Bank Transfer,5,27,55.34,7.73,33.73,265.49,187.58,1,0,3.22,37983.81,21.64,79.55,7.16,No,1,1
2239,27,South,Premium,Mobile,Monthly,Digital Wallet,2,11,81.66,8.69,30.59,275.31,206.33,2,0,3.38,85195.08,3.87,,9.39,Yes,0,0
1243,58,Central,Standard,Tablet,Quarterly,Digital Wallet,4,14,47.33,2.95,9.16,27.12,32.23,4,1,,63351.82,6.16,,16.06,Yes,1,1
2674,44,West,Standard,Mobile,Annual,Card,2,24,47.36,0.48,23.73,5,0,1,1,10.56,55294.98,5.98,28.05,97.97,Yes,1,0
2080,27,West,Standard,Mobile,Monthly,Digital Wallet,3,12,47.28,2.1,20.73,34.69,41.95,3,1,6.05,49943.32,14.47,43.41,22.47,Yes,1,0
1059,39,Central,Basic,Mobile,Monthly,Card,4,37,,3.07,22.01,68.42,59.87,0,1,1.61,46238.27,29.23,72.56,12.64,Yes,0,0
119,57,South,Standard,Desktop,Monthly,Card,4,10,72.88,7.64,26.17,192.92,157.89,2,1,6.27,89730.22,5.08,45.73,9.54,Yes,0,1
1996,43,West,Basic,Tablet,Annual,Card,3,8,45.37,5.13,13.4,84.36,77.23,0,1,1.04,59988.94,8.57,49.79,8.85,No,1,0
2286,42,East,Standard,Mobile,Monthly,Bank Transfer,2,36,58.53,7.01,25.14,175.31,150.04,1,1,2.7,59963.35,16.33,69.82,8.35,No,1,0
282,18,North,Standard,Mobile,Monthly,Digital Wallet,3,43,60.77,3.61,18.09,62.21,64.34,2,1,3.04,91944.25,6.25,45.56,16.82,Yes,1,0
2808,18,West,Basic,Mobile,Monthly,Card,4,26,25.86,2.32,17.42,55.02,27.65,2,1,10.14,,10.28,41.53,11.17,Yes,0,0
2336,39,South,Basic,Desktop,Monthly,Card,3,19,15.07,5.92,27.85,156.26,139.11,0,1,4.27,71973.71,14.49,65.55,2.55,No,1,0
2763,32,West,Standard,Mobile,Monthly,Card,3,32,45.54,4.04,17.73,75.73,74.51,2,0,5.5,56787.08,20.37,62.78,11.26,Yes,1,0
2946,41,North,Standard,Tablet,Monthly,Digital Wallet,3,5,54.53,5.54,18.75,94.71,36.33,0,0,0.89,33879.67,6.39,64.3,9.85,Yes,1,0
1180,43,South,Standard,Desktop,Quarterly,Card,3,21,53.79,8.74,32.61,282.35,210.78,2,0,3.96,39539.83,6.66,81.53,6.15,Yes,0,0
1603,53,South,Basic,Desktop,Monthly,Card,2,20,33.57,7.71,23.39,180.45,149.9,4,0,7.24,81643.01,26.95,,4.35,No,0,1
2117,39,East,Basic,Mobile,Monthly,Digital Wallet,3,9,26.67,5.18,13.87,77.05,70.38,3,0,6.24,64892.34,12.67,44.99,5.15,Yes,1,0
305,37,East,Basic,Mobile,Monthly,Card,3,7,31.04,1.69,20.28,34.94,46.27,0,1,2.38,,12.71,77.66,18.34,Yes,1,1
1845,22,Central,Premium,Tablet,Quarterly,Card,4,19,103.88,7.24,17.05,123.06,129.29,4,1,5.53,57706.28,21.46,78.25,14.36,No,1,0
1357,33,North,Basic,Desktop,Monthly,Card,4,27,24,7.08,29.33,191.9,145.26,1,0,3.99,49284.26,14.74,61.38,3.39,Yes,0,1
2437,26,East,Basic,Mobile,Monthly,Card,3,21,32.33,9.03,23.44,203.44,133.95,4,1,5.25,54657.41,16.08,71.26,3.58,No,1,0
576,21,South,Basic,Mobile,Monthly,Card,3,50,45.94,3.09,17.8,60.22,57.12,0,0,2.93,46218.23,7.63,54.31,14.85,No,0,0
1872,31,East,Standard,Mobile,Quarterly,Card,2,21,58.05,6.07,21.12,120.08,106.15,3,0,16.97,70734.44,19.73,62.57,9.57,No,1,1
2846,25,Central,Standard,Desktop,Quarterly,Card,4,17,39.2,7.01,29.52,203.29,141.49,1,1,1.7,43637.08,11.55,68.97,5.59,No,0,0
2624,41,West,Standard,Mobile,Quarterly,Card,4,51,71.14,7.01,28.42,197.21,165.03,1,2,13,63589.31,13.73,50.92,10.15,Yes,0,0
1418,50,South,Basic,Tablet,Monthly,Card,2,15,27.4,5.18,18.27,106.49,77.09,1,0,15.33,64926.09,10.44,37.69,5.29,Yes,1,0
1796,34,South,Basic,Mobile,Quarterly,Card,5,25,29.96,6.5,17.46,105.15,90.04,0,0,0.91,54903.52,5.39,80.26,4.61,Yes,0,0
844,37,South,Standard,Mobile,Monthly,Digital Wallet,4,31,52.29,7.25,28.66,213.28,153.64,6,0,21.81,23746.61,7.48,40.1,7.22,No,0,1
2813,33,Central,Basic,Tablet,Monthly,Card,1,23,38.31,5.22,10.97,57.26,60.83,0,0,4.57,87930.96,8.33,82.08,7.34,No,1,0
270,38,South,Premium,Mobile,Monthly,Card,3,14,591.8784645,5.39,85.88886886,139.26,115.94,9,1,0.85,35973.97,6.34,72.51,15.73,Yes,0,0
630,18,Central,Basic,Mobile,Monthly,Digital Wallet,3,26,45.2,9.06,16.7,148.66,124.69,1,2,11.71,47735.52,13.65,39.34,4.99,Yes,1,1
1034,44,Central,Basic,Desktop,Monthly,Bank Transfer,1,36,46.21,10.9,34.48,361.17,280.71,0,0,12.13,52168.89,12.96,63.38,4.24,No,1,1
287,41,East,Premium,Desktop,Monthly,Card,2,22,83.1,2.98,19.74,59.78,65.5,1,1,24.51,64252.31,5.36,,27.9,No,1,1
2212,50,Central,Basic,Mobile,Quarterly,Digital Wallet,4,7,30.94,5.35,20.14,104.33,75.62,2,1,8.1,,14.93,57.64,5.79,Yes,0,0
301,59,North,Basic,Mobile,Monthly,Card,2,3,24.89,4.05,18.54,60.79,56.32,0,0,30.41,51833.55,11.32,15.29,6.15,No,0,1
1511,39,Central,Premium,Mobile,Monthly,Digital Wallet,3,2,79.39,6.81,26.26,163.55,132.48,3,1,4.26,66995.86,5.22,82.99,11.66,Yes,1,1
1812,18,West,Basic,Desktop,Monthly,Bank Transfer,1,2,32.18,5.32,31.32,172.88,135.45,1,0,1.81,23655.19,16.89,89.16,6.05,Yes,1,1
66,48,Central,Premium,Mobile,Monthly,Card,3,19,78.28,4.73,31.41,141.98,110.01,3,0,17.73,65236.04,6.27,55.39,16.56,No,0,0
2398,36,East,Standard,Desktop,Monthly,Bank Transfer,5,15,52.09,5.16,25.79,131.3,114.39,0,0,0.94,73310.3,4.51,80.49,10.09,No,1,0
891,28,North,Basic,Mobile,Quarterly,Bank Transfer,2,6,30.01,3.26,24.55,73.6,42.28,1,0,7.79,37275.92,8.01,46.94,9.19,Yes,1,0
1768,48,North,Standard,Mobile,Monthly,Card,3,13,52.53,4.35,30.18,129.32,118.04,2,0,12.84,22701.43,23.31,42,12.07,Yes,0,1
1732,38,North,Basic,Desktop,Monthly,Card,4,25,26.54,8.69,17.28,140.82,92.6,0,0,7.26,22931.07,11.12,71.62,3.05,Yes,1,0
1377,45,East,Basic,Mobile,Monthly,Card,2,4,10.01,7.4,23.8,171.38,100.07,2,0,12.8,42850.48,21.99,45.24,1.35,No,1,0
231,20,South,Standard,Mobile,Monthly,Card,2,20,42.11,3.66,14.8,44.29,44.35,1,0,4.05,83256.79,15.56,40.75,11.52,No,0,0
